variant_id,model_id,family,operator,params_json,edits_json,exec_overrides_json,description,generator_seed
m-shift_reversal-b0fe254987,smith2013_singlecomp,biophysical,shift_reversal,"{""changes"":[{""attribute"":""erev"",""locator"":""/neuroml[@id='cell']/cell[@id='cell']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='it_all']"",""new"":""130.0 mV"",""old"":""140.0 mV""}],""element"":""channelDensity"",""element_id"":""it_all"",""shift_mV"":-10.0}","[{""action"":""set"",""attribute"":""erev"",""file"":""NeuroML2/singleCompAllChans.cell.nml"",""locator"":""/neuroml[@id='cell']/cell[@id='cell']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='it_all']"",""new"":""130.0 mV"",""note"":""shift_reversal"",""old"":""140.0 mV""}]",{},"shift_reversal at NeuroML2/singleCompAllChans.cell.nml:/neuroml[@id='cell']/cell[@id='cell']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='it_all'] {""element"": ""channelDensity"", ""element_id"": ""it_all"", ""shift_mV"": -10.0} erev: '140.0 mV' -> '130.0 mV'",20260917
m-scale_capacitance-8e96c2f6e1,smith2013_singlecomp,biophysical,scale_capacitance,"{""changes"":[{""attribute"":""value"",""locator"":""/neuroml[@id='cell']/cell[@id='cell']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1]"",""new"":""0.8 uF_per_cm2"",""old"":""1.0 uF_per_cm2""}],""element"":""specificCapacitance"",""element_id"":null,""factor"":0.8}","[{""action"":""set"",""attribute"":""value"",""file"":""NeuroML2/singleCompAllChans.cell.nml"",""locator"":""/neuroml[@id='cell']/cell[@id='cell']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1]"",""new"":""0.8 uF_per_cm2"",""note"":""scale_capacitance"",""old"":""1.0 uF_per_cm2""}]",{},"scale_capacitance at NeuroML2/singleCompAllChans.cell.nml:/neuroml[@id='cell']/cell[@id='cell']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1] {""element"": ""specificCapacitance"", ""element_id"": null, ""factor"": 0.8} value: '1.0 uF_per_cm2' -> '0.8 uF_per_cm2'",20260917
m-scale_capacitance-35f5f6af53,smith2013_singlecomp,biophysical,scale_capacitance,"{""changes"":[{""attribute"":""value"",""locator"":""/neuroml[@id='cell']/cell[@id='cell']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1]"",""new"":""0.5 uF_per_cm2"",""old"":""1.0 uF_per_cm2""}],""element"":""specificCapacitance"",""element_id"":null,""factor"":0.5}","[{""action"":""set"",""attribute"":""value"",""file"":""NeuroML2/singleCompAllChans.cell.nml"",""locator"":""/neuroml[@id='cell']/cell[@id='cell']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1]"",""new"":""0.5 uF_per_cm2"",""note"":""scale_capacitance"",""old"":""1.0 uF_per_cm2""}]",{},"scale_capacitance at NeuroML2/singleCompAllChans.cell.nml:/neuroml[@id='cell']/cell[@id='cell']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1] {""element"": ""specificCapacitance"", ""element_id"": null, ""factor"": 0.5} value: '1.0 uF_per_cm2' -> '0.5 uF_per_cm2'",20260917
m-scale_gate_time_constant-9593726f56,smith2013_singlecomp,biophysical,scale_gate_time_constant,"{""changes"":[{""attribute"":""rate"",""locator"":""/neuroml[@id='it']/ionChannel[@id='na']/gate[@id='m']/forwardRate[1]"",""new"":""1.3104per_ms"",""old"":""1.638per_ms""},{""attribute"":""rate"",""locator"":""/neuroml[@id='it']/ionChannel[@id='na']/gate[@id='m']/reverseRate[1]"",""new"":""0.8928per_ms"",""old"":""1.116per_ms""}],""channel"":""na"",""factor"":0.8,""gate"":""m"",""mechanism"":""rate_parameters""}","[{""action"":""set"",""attribute"":""rate"",""file"":""NeuroML2/na.channel.nml"",""locator"":""/neuroml[@id='it']/ionChannel[@id='na']/gate[@id='m']/forwardRate[1]"",""new"":""1.3104per_ms"",""note"":""scale_gate_time_constant"",""old"":""1.638per_ms""},{""action"":""set"",""attribute"":""rate"",""file"":""NeuroML2/na.channel.nml"",""locator"":""/neuroml[@id='it']/ionChannel[@id='na']/gate[@id='m']/reverseRate[1]"",""new"":""0.8928per_ms"",""note"":""scale_gate_time_constant"",""old"":""1.116per_ms""}]",{},"scale_gate_time_constant at NeuroML2/na.channel.nml:/neuroml[@id='it']/ionChannel[@id='na']/gate[@id='m'] {""channel"": ""na"", ""factor"": 0.8, ""gate"": ""m"", ""mechanism"": ""rate_parameters""} rate: '1.638per_ms' -> '1.3104per_ms'; rate: '1.116per_ms' -> '0.8928per_ms'",20260917
m-scale_gate_time_constant-97ff619aea,smith2013_singlecomp,biophysical,scale_gate_time_constant,"{""channel"":""it"",""factor"":0.5,""gate"":""h"",""mechanism"":""q10_insert""}","[{""action"":""insert"",""attribute"":null,""file"":""NeuroML2/it.channel.nml"",""locator"":""/neuroml[@id='it']/ionChannel[@id='it']/gate[@id='h']/q10Settings[1]"",""new"":""<q10Settings xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" type=\""q10Fixed\"" fixedQ10=\""0.5\""/>"",""note"":""scale_gate_time_constant"",""old"":null}]",{},"scale_gate_time_constant at NeuroML2/it.channel.nml:/neuroml[@id='it']/ionChannel[@id='it']/gate[@id='h'] {""channel"": ""it"", ""factor"": 0.5, ""gate"": ""h"", ""mechanism"": ""q10_insert""} ",20260917
m-shift_gate_midpoint-7f017f2908,smith2013_singlecomp,kinetics,shift_gate_midpoint,"{""changes"":[{""attribute"":""midpoint"",""locator"":""/neuroml[@id='it']/ionChannel[@id='km']/gate[@id='n']/forwardRate[1]"",""new"":""-25mV"",""old"":""-30mV""},{""attribute"":""midpoint"",""locator"":""/neuroml[@id='it']/ionChannel[@id='km']/gate[@id='n']/reverseRate[1]"",""new"":""-25mV"",""old"":""-30mV""}],""channel"":""km"",""delta_mV"":5.0,""gate"":""n"",""mechanism"":""rates""}","[{""action"":""set"",""attribute"":""midpoint"",""file"":""NeuroML2/km.channel.nml"",""locator"":""/neuroml[@id='it']/ionChannel[@id='km']/gate[@id='n']/forwardRate[1]"",""new"":""-25mV"",""note"":""shift_gate_midpoint"",""old"":""-30mV""},{""action"":""set"",""attribute"":""midpoint"",""file"":""NeuroML2/km.channel.nml"",""locator"":""/neuroml[@id='it']/ionChannel[@id='km']/gate[@id='n']/reverseRate[1]"",""new"":""-25mV"",""note"":""shift_gate_midpoint"",""old"":""-30mV""}]",{},"shift_gate_midpoint at NeuroML2/km.channel.nml:/neuroml[@id='it']/ionChannel[@id='km']/gate[@id='n'] {""channel"": ""km"", ""delta_mV"": 5.0, ""gate"": ""n"", ""mechanism"": ""rates""} midpoint: '-30mV' -> '-25mV'; midpoint: '-30mV' -> '-25mV'",20260917
m-shift_gate_midpoint-5b359c9cfa,smith2013_singlecomp,kinetics,shift_gate_midpoint,"{""changes"":[{""attribute"":""midpoint"",""locator"":""/neuroml[@id='it']/ionChannel[@id='it']/gate[@id='h']/steadyState[1]"",""new"":""-88mV"",""old"":""-78mV""}],""channel"":""it"",""delta_mV"":-10.0,""gate"":""h"",""mechanism"":""steady_state""}","[{""action"":""set"",""attribute"":""midpoint"",""file"":""NeuroML2/it.channel.nml"",""locator"":""/neuroml[@id='it']/ionChannel[@id='it']/gate[@id='h']/steadyState[1]"",""new"":""-88mV"",""note"":""shift_gate_midpoint"",""old"":""-78mV""}]",{},"shift_gate_midpoint at NeuroML2/it.channel.nml:/neuroml[@id='it']/ionChannel[@id='it']/gate[@id='h'] {""channel"": ""it"", ""delta_mV"": -10.0, ""gate"": ""h"", ""mechanism"": ""steady_state""} midpoint: '-78mV' -> '-88mV'",20260917
m-scale_gate_slope-bf21f6d7f4,smith2013_singlecomp,kinetics,scale_gate_slope,"{""changes"":[{""attribute"":""scale"",""locator"":""/neuroml[@id='it']/ionChannel[@id='km']/gate[@id='n']/forwardRate[1]"",""new"":""11.25mV"",""old"":""9mV""},{""attribute"":""scale"",""locator"":""/neuroml[@id='it']/ionChannel[@id='km']/gate[@id='n']/reverseRate[1]"",""new"":""-11.25mV"",""old"":""-9mV""}],""channel"":""km"",""factor"":1.25,""gate"":""n"",""mechanism"":""rates""}","[{""action"":""set"",""attribute"":""scale"",""file"":""NeuroML2/km.channel.nml"",""locator"":""/neuroml[@id='it']/ionChannel[@id='km']/gate[@id='n']/forwardRate[1]"",""new"":""11.25mV"",""note"":""scale_gate_slope"",""old"":""9mV""},{""action"":""set"",""attribute"":""scale"",""file"":""NeuroML2/km.channel.nml"",""locator"":""/neuroml[@id='it']/ionChannel[@id='km']/gate[@id='n']/reverseRate[1]"",""new"":""-11.25mV"",""note"":""scale_gate_slope"",""old"":""-9mV""}]",{},"scale_gate_slope at NeuroML2/km.channel.nml:/neuroml[@id='it']/ionChannel[@id='km']/gate[@id='n'] {""channel"": ""km"", ""factor"": 1.25, ""gate"": ""n"", ""mechanism"": ""rates""} scale: '9mV' -> '11.25mV'; scale: '-9mV' -> '-11.25mV'",20260917
m-shift_forward_rate_midpoint-8400d317d9,smith2013_singlecomp,kinetics,shift_forward_rate_midpoint,"{""changes"":[{""attribute"":""midpoint"",""locator"":""/neuroml[@id='it']/ionChannel[@id='kv']/gate[@id='n']/forwardRate[1]"",""new"":""20mV"",""old"":""25mV""}],""channel"":""kv"",""delta_mV"":-5.0,""gate"":""n"",""mechanism"":""forward_rate""}","[{""action"":""set"",""attribute"":""midpoint"",""file"":""NeuroML2/kv.channel.nml"",""locator"":""/neuroml[@id='it']/ionChannel[@id='kv']/gate[@id='n']/forwardRate[1]"",""new"":""20mV"",""note"":""shift_forward_rate_midpoint"",""old"":""25mV""}]",{},"shift_forward_rate_midpoint at NeuroML2/kv.channel.nml:/neuroml[@id='it']/ionChannel[@id='kv']/gate[@id='n'] {""channel"": ""kv"", ""delta_mV"": -5.0, ""gate"": ""n"", ""mechanism"": ""forward_rate""} midpoint: '25mV' -> '20mV'",20260917
m-increase_dt-9ff98cb7be,smith2013_singlecomp,numerical,increase_dt,"{""changes"":[{""attribute"":""step"",""locator"":""/Lems[1]/Component[@id='sim1']"",""new"":""0.004 ms"",""old"":""0.001 ms""}],""factor"":4}","[{""action"":""set"",""attribute"":""step"",""file"":""NeuroML2/LEMS_singleCompAllChans.xml"",""locator"":""/Lems[1]/Component[@id='sim1']"",""new"":""0.004 ms"",""note"":""increase_dt"",""old"":""0.001 ms""}]","{""dt_factor"":4}","increase_dt at NeuroML2/LEMS_singleCompAllChans.xml:/Lems[1]/Component[@id='sim1'] {""factor"": 4} step: '0.001 ms' -> '0.004 ms'",20260917
m-solver_config-91a02a83ba,smith2013_singlecomp,numerical,solver_config,"{""mechanism"":""insert_meta"",""method"":""eulertree""}","[{""action"":""insert"",""attribute"":null,""file"":""NeuroML2/LEMS_singleCompAllChans.xml"",""locator"":""/Lems[1]/Component[@id='sim1']/Meta[1]"",""new"":""<Meta xmlns=\""http://www.neuroml.org/lems/0.7.2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" for=\""jlems\"" method=\""eulertree\""/>"",""note"":""solver_config"",""old"":null}]","{""integrator_method"":""eulertree""}","solver_config at NeuroML2/LEMS_singleCompAllChans.xml:/Lems[1]/Component[@id='sim1'] {""mechanism"": ""insert_meta"", ""method"": ""eulertree""} ",20260917
m-recording_resolution-b8ebc2dd19,smith2013_singlecomp,numerical,recording_resolution,"{""sample_every_ms"":0.05}",[],"{""sample_every_ms"":0.05}","recording_resolution at exec:exec_overrides.sample_every_ms {""sample_every_ms"": 0.05} ",20260917
m-wrong_channel-53cff9ab34,smith2013_singlecomp,reference,wrong_channel,"{""changes"":[{""attribute"":""ionChannel"",""locator"":""/neuroml[@id='cell']/cell[@id='cell']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='pas_all']"",""new"":""kca"",""old"":""pas""}],""element_id"":""pas_all"",""new_species"":""k"",""old_species"":""non_specific""}","[{""action"":""set"",""attribute"":""ionChannel"",""file"":""NeuroML2/singleCompAllChans.cell.nml"",""locator"":""/neuroml[@id='cell']/cell[@id='cell']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='pas_all']"",""new"":""kca"",""note"":""wrong_channel"",""old"":""pas""}]",{},"wrong_channel at NeuroML2/singleCompAllChans.cell.nml:/neuroml[@id='cell']/cell[@id='cell']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='pas_all'] {""element_id"": ""pas_all"", ""new_species"": ""k"", ""old_species"": ""non_specific""} ionChannel: 'pas' -> 'kca'",20260917
m-omit_include-3a7c78f64a,smith2013_singlecomp,reference,omit_include,"{""href"":""na.channel.nml"",""removed"":""<include xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" href=\""na.channel.nml\""/>""}","[{""action"":""remove"",""attribute"":null,""file"":""NeuroML2/singleCompAllChans.cell.nml"",""locator"":""/neuroml[@id='cell']/include[1]"",""new"":null,""note"":""omit_include"",""old"":""<include xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" href=\""na.channel.nml\""/>""}]",{},"omit_include at NeuroML2/singleCompAllChans.cell.nml:/neuroml[@id='cell']/include[1] {""href"": ""na.channel.nml"", ""removed"": ""<include xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" href=\""na.channel.nml\""/>""} ",20260917
m-duplicate_conductance-49ae908693,smith2013_singlecomp,reference,duplicate_conductance,"{""new_id"":""ca_all_dup"",""source_id"":""ca_all""}","[{""action"":""insert"",""attribute"":null,""file"":""NeuroML2/singleCompAllChans.cell.nml"",""locator"":""/neuroml[@id='cell']/cell[@id='cell']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='ca_all_dup']"",""new"":""<channelDensity xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" condDensity=\""0.5e-4 S_per_cm2\"" id=\""ca_all_dup\"" ionChannel=\""ca\"" ion=\""ca\"" erev=\""140.0 mV\""/>"",""note"":""duplicate_conductance"",""old"":null}]",{},"duplicate_conductance at NeuroML2/singleCompAllChans.cell.nml:/neuroml[@id='cell']/cell[@id='cell']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='ca_all'] {""new_id"": ""ca_all_dup"", ""source_id"": ""ca_all""} ",20260917
m-wrong_compatible_component-043c9dac83,smith2013_singlecomp,reference,wrong_compatible_component,"{""changes"":[{""attribute"":""ionChannel"",""locator"":""/neuroml[@id='cell']/cell[@id='cell']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='kca_all']"",""new"":""km"",""old"":""kca""}],""element_id"":""kca_all"",""new_species"":""k"",""old_species"":""k""}","[{""action"":""set"",""attribute"":""ionChannel"",""file"":""NeuroML2/singleCompAllChans.cell.nml"",""locator"":""/neuroml[@id='cell']/cell[@id='cell']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='kca_all']"",""new"":""km"",""note"":""wrong_compatible_component"",""old"":""kca""}]",{},"wrong_compatible_component at NeuroML2/singleCompAllChans.cell.nml:/neuroml[@id='cell']/cell[@id='cell']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='kca_all'] {""element_id"": ""kca_all"", ""new_species"": ""k"", ""old_species"": ""k""} ionChannel: 'kca' -> 'km'",20260917
m-scale_conductance-c2b2371643,migliore2005_ca1_soma,biophysical,scale_conductance,"{""changes"":[{""attribute"":""condDensity"",""locator"":""/neuroml[@id='SomaOnly_allCml']/cell[@id='SomaOnly_allCml']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='na3_all']"",""new"":""22.5 mS_per_cm2"",""old"":""25.0 mS_per_cm2""}],""element"":""channelDensity"",""element_id"":""na3_all"",""factor"":0.9}","[{""action"":""set"",""attribute"":""condDensity"",""file"":""neuroConstruct/generatedNeuroML2/SomaOnly_allCml.cell.nml"",""locator"":""/neuroml[@id='SomaOnly_allCml']/cell[@id='SomaOnly_allCml']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='na3_all']"",""new"":""22.5 mS_per_cm2"",""note"":""scale_conductance"",""old"":""25.0 mS_per_cm2""}]",{},"scale_conductance at neuroConstruct/generatedNeuroML2/SomaOnly_allCml.cell.nml:/neuroml[@id='SomaOnly_allCml']/cell[@id='SomaOnly_allCml']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='na3_all'] {""element"": ""channelDensity"", ""element_id"": ""na3_all"", ""factor"": 0.9} condDensity: '25.0 mS_per_cm2' -> '22.5 mS_per_cm2'",20260917
m-scale_conductance-62b5add646,migliore2005_ca1_soma,biophysical,scale_conductance,"{""changes"":[{""attribute"":""condDensity"",""locator"":""/neuroml[@id='SomaOnly_allCml']/cell[@id='SomaOnly_allCml']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='pasCA1_all']"",""new"":""0.02857144 mS_per_cm2"",""old"":""0.0357143 mS_per_cm2""}],""element"":""channelDensity"",""element_id"":""pasCA1_all"",""factor"":0.8}","[{""action"":""set"",""attribute"":""condDensity"",""file"":""neuroConstruct/generatedNeuroML2/SomaOnly_allCml.cell.nml"",""locator"":""/neuroml[@id='SomaOnly_allCml']/cell[@id='SomaOnly_allCml']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='pasCA1_all']"",""new"":""0.02857144 mS_per_cm2"",""note"":""scale_conductance"",""old"":""0.0357143 mS_per_cm2""}]",{},"scale_conductance at neuroConstruct/generatedNeuroML2/SomaOnly_allCml.cell.nml:/neuroml[@id='SomaOnly_allCml']/cell[@id='SomaOnly_allCml']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='pasCA1_all'] {""element"": ""channelDensity"", ""element_id"": ""pasCA1_all"", ""factor"": 0.8} condDensity: '0.0357143 mS_per_cm2' -> '0.02857144 mS_per_cm2'",20260917
m-scale_conductance-056f6e95e6,migliore2005_ca1_soma,biophysical,scale_conductance,"{""changes"":[{""attribute"":""condDensity"",""locator"":""/neuroml[@id='SomaOnly_allCml']/cell[@id='SomaOnly_allCml']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='hd_all']"",""new"":""0.1 mS_per_cm2"",""old"":""0.05 mS_per_cm2""}],""element"":""channelDensity"",""element_id"":""hd_all"",""factor"":2.0}","[{""action"":""set"",""attribute"":""condDensity"",""file"":""neuroConstruct/generatedNeuroML2/SomaOnly_allCml.cell.nml"",""locator"":""/neuroml[@id='SomaOnly_allCml']/cell[@id='SomaOnly_allCml']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='hd_all']"",""new"":""0.1 mS_per_cm2"",""note"":""scale_conductance"",""old"":""0.05 mS_per_cm2""}]",{},"scale_conductance at neuroConstruct/generatedNeuroML2/SomaOnly_allCml.cell.nml:/neuroml[@id='SomaOnly_allCml']/cell[@id='SomaOnly_allCml']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='hd_all'] {""element"": ""channelDensity"", ""element_id"": ""hd_all"", ""factor"": 2.0} condDensity: '0.05 mS_per_cm2' -> '0.1 mS_per_cm2'",20260917
m-scale_conductance-5fc9665994,migliore2005_ca1_soma,biophysical,scale_conductance,"{""changes"":[{""attribute"":""condDensity"",""locator"":""/neuroml[@id='SomaOnly_allCml']/cell[@id='SomaOnly_allCml']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='pasCA1_all']"",""new"":""0.0714286 mS_per_cm2"",""old"":""0.0357143 mS_per_cm2""}],""element"":""channelDensity"",""element_id"":""pasCA1_all"",""factor"":2.0}","[{""action"":""set"",""attribute"":""condDensity"",""file"":""neuroConstruct/generatedNeuroML2/SomaOnly_allCml.cell.nml"",""locator"":""/neuroml[@id='SomaOnly_allCml']/cell[@id='SomaOnly_allCml']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='pasCA1_all']"",""new"":""0.0714286 mS_per_cm2"",""note"":""scale_conductance"",""old"":""0.0357143 mS_per_cm2""}]",{},"scale_conductance at neuroConstruct/generatedNeuroML2/SomaOnly_allCml.cell.nml:/neuroml[@id='SomaOnly_allCml']/cell[@id='SomaOnly_allCml']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='pasCA1_all'] {""element"": ""channelDensity"", ""element_id"": ""pasCA1_all"", ""factor"": 2.0} condDensity: '0.0357143 mS_per_cm2' -> '0.0714286 mS_per_cm2'",20260917
m-shift_reversal-71f7c0a79f,migliore2005_ca1_soma,biophysical,shift_reversal,"{""changes"":[{""attribute"":""erev"",""locator"":""/neuroml[@id='SomaOnly_allCml']/cell[@id='SomaOnly_allCml']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='kap_all']"",""new"":""-85.0 mV"",""old"":""-90.0 mV""}],""element"":""channelDensity"",""element_id"":""kap_all"",""shift_mV"":5.0}","[{""action"":""set"",""attribute"":""erev"",""file"":""neuroConstruct/generatedNeuroML2/SomaOnly_allCml.cell.nml"",""locator"":""/neuroml[@id='SomaOnly_allCml']/cell[@id='SomaOnly_allCml']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='kap_all']"",""new"":""-85.0 mV"",""note"":""shift_reversal"",""old"":""-90.0 mV""}]",{},"shift_reversal at neuroConstruct/generatedNeuroML2/SomaOnly_allCml.cell.nml:/neuroml[@id='SomaOnly_allCml']/cell[@id='SomaOnly_allCml']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='kap_all'] {""element"": ""channelDensity"", ""element_id"": ""kap_all"", ""shift_mV"": 5.0} erev: '-90.0 mV' -> '-85.0 mV'",20260917
m-shift_reversal-3bb1e8b827,migliore2005_ca1_soma,biophysical,shift_reversal,"{""changes"":[{""attribute"":""erev"",""locator"":""/neuroml[@id='SomaOnly_allCml']/cell[@id='SomaOnly_allCml']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='nax_all']"",""new"":""52.0 mV"",""old"":""50.0 mV""}],""element"":""channelDensity"",""element_id"":""nax_all"",""shift_mV"":2.0}","[{""action"":""set"",""attribute"":""erev"",""file"":""neuroConstruct/generatedNeuroML2/SomaOnly_allCml.cell.nml"",""locator"":""/neuroml[@id='SomaOnly_allCml']/cell[@id='SomaOnly_allCml']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='nax_all']"",""new"":""52.0 mV"",""note"":""shift_reversal"",""old"":""50.0 mV""}]",{},"shift_reversal at neuroConstruct/generatedNeuroML2/SomaOnly_allCml.cell.nml:/neuroml[@id='SomaOnly_allCml']/cell[@id='SomaOnly_allCml']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='nax_all'] {""element"": ""channelDensity"", ""element_id"": ""nax_all"", ""shift_mV"": 2.0} erev: '50.0 mV' -> '52.0 mV'",20260917
m-shift_reversal-3e2c677748,migliore2005_ca1_soma,biophysical,shift_reversal,"{""changes"":[{""attribute"":""erev"",""locator"":""/neuroml[@id='SomaOnly_allCml']/cell[@id='SomaOnly_allCml']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='hd_all']"",""new"":""-20.0 mV"",""old"":""-30.0 mV""}],""element"":""channelDensity"",""element_id"":""hd_all"",""shift_mV"":10.0}","[{""action"":""set"",""attribute"":""erev"",""file"":""neuroConstruct/generatedNeuroML2/SomaOnly_allCml.cell.nml"",""locator"":""/neuroml[@id='SomaOnly_allCml']/cell[@id='SomaOnly_allCml']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='hd_all']"",""new"":""-20.0 mV"",""note"":""shift_reversal"",""old"":""-30.0 mV""}]",{},"shift_reversal at neuroConstruct/generatedNeuroML2/SomaOnly_allCml.cell.nml:/neuroml[@id='SomaOnly_allCml']/cell[@id='SomaOnly_allCml']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='hd_all'] {""element"": ""channelDensity"", ""element_id"": ""hd_all"", ""shift_mV"": 10.0} erev: '-30.0 mV' -> '-20.0 mV'",20260917
m-shift_reversal-ddf3b19e3e,migliore2005_ca1_soma,biophysical,shift_reversal,"{""changes"":[{""attribute"":""erev"",""locator"":""/neuroml[@id='SomaOnly_allCml']/cell[@id='SomaOnly_allCml']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='nax_all']"",""new"":""40.0 mV"",""old"":""50.0 mV""}],""element"":""channelDensity"",""element_id"":""nax_all"",""shift_mV"":-10.0}","[{""action"":""set"",""attribute"":""erev"",""file"":""neuroConstruct/generatedNeuroML2/SomaOnly_allCml.cell.nml"",""locator"":""/neuroml[@id='SomaOnly_allCml']/cell[@id='SomaOnly_allCml']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='nax_all']"",""new"":""40.0 mV"",""note"":""shift_reversal"",""old"":""50.0 mV""}]",{},"shift_reversal at neuroConstruct/generatedNeuroML2/SomaOnly_allCml.cell.nml:/neuroml[@id='SomaOnly_allCml']/cell[@id='SomaOnly_allCml']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='nax_all'] {""element"": ""channelDensity"", ""element_id"": ""nax_all"", ""shift_mV"": -10.0} erev: '50.0 mV' -> '40.0 mV'",20260917
m-scale_capacitance-ae20afa58b,migliore2005_ca1_soma,biophysical,scale_capacitance,"{""changes"":[{""attribute"":""value"",""locator"":""/neuroml[@id='SomaOnly_allCml']/cell[@id='SomaOnly_allCml']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1]"",""new"":""0.8 uF_per_cm2"",""old"":""1.0 uF_per_cm2""}],""element"":""specificCapacitance"",""element_id"":null,""factor"":0.8}","[{""action"":""set"",""attribute"":""value"",""file"":""neuroConstruct/generatedNeuroML2/SomaOnly_allCml.cell.nml"",""locator"":""/neuroml[@id='SomaOnly_allCml']/cell[@id='SomaOnly_allCml']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1]"",""new"":""0.8 uF_per_cm2"",""note"":""scale_capacitance"",""old"":""1.0 uF_per_cm2""}]",{},"scale_capacitance at neuroConstruct/generatedNeuroML2/SomaOnly_allCml.cell.nml:/neuroml[@id='SomaOnly_allCml']/cell[@id='SomaOnly_allCml']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1] {""element"": ""specificCapacitance"", ""element_id"": null, ""factor"": 0.8} value: '1.0 uF_per_cm2' -> '0.8 uF_per_cm2'",20260917
