variant_id,model_id,kind,operator,family,tolerance_multiplier,class
m-shift_forward_rate_midpoint-8e309ecd33,migliore2005_ca1_soma,mutant,shift_forward_rate_midpoint,kinetics,4.0,6_silent_under_canonical
m-increase_dt-3ec3095c52,migliore2005_ca1_soma,mutant,increase_dt,numerical,0.5,6_silent_under_canonical
m-increase_dt-3ec3095c52,migliore2005_ca1_soma,mutant,increase_dt,numerical,1.0,4_equivalent_within_tested_domain
m-increase_dt-3ec3095c52,migliore2005_ca1_soma,mutant,increase_dt,numerical,2.0,4_equivalent_within_tested_domain
m-increase_dt-3ec3095c52,migliore2005_ca1_soma,mutant,increase_dt,numerical,4.0,4_equivalent_within_tested_domain
m-solver_config-bb73c031e0,migliore2005_ca1_soma,mutant,solver_config,numerical,0.5,4_equivalent_within_tested_domain
m-solver_config-bb73c031e0,migliore2005_ca1_soma,mutant,solver_config,numerical,1.0,4_equivalent_within_tested_domain
m-solver_config-bb73c031e0,migliore2005_ca1_soma,mutant,solver_config,numerical,2.0,4_equivalent_within_tested_domain
m-solver_config-bb73c031e0,migliore2005_ca1_soma,mutant,solver_config,numerical,4.0,4_equivalent_within_tested_domain
m-recording_resolution-300af361e7,migliore2005_ca1_soma,mutant,recording_resolution,numerical,0.5,4_equivalent_within_tested_domain
m-recording_resolution-300af361e7,migliore2005_ca1_soma,mutant,recording_resolution,numerical,1.0,4_equivalent_within_tested_domain
m-recording_resolution-300af361e7,migliore2005_ca1_soma,mutant,recording_resolution,numerical,2.0,4_equivalent_within_tested_domain
m-recording_resolution-300af361e7,migliore2005_ca1_soma,mutant,recording_resolution,numerical,4.0,4_equivalent_within_tested_domain
m-wrong_channel-5a74a3ef79,migliore2005_ca1_soma,mutant,wrong_channel,reference,0.5,5_non_equivalent
m-wrong_channel-5a74a3ef79,migliore2005_ca1_soma,mutant,wrong_channel,reference,1.0,5_non_equivalent
m-wrong_channel-5a74a3ef79,migliore2005_ca1_soma,mutant,wrong_channel,reference,2.0,5_non_equivalent
m-wrong_channel-5a74a3ef79,migliore2005_ca1_soma,mutant,wrong_channel,reference,4.0,5_non_equivalent
m-omit_include-a09fc3abff,migliore2005_ca1_soma,mutant,omit_include,reference,0.5,1_structurally_invalid
m-omit_include-a09fc3abff,migliore2005_ca1_soma,mutant,omit_include,reference,1.0,1_structurally_invalid
m-omit_include-a09fc3abff,migliore2005_ca1_soma,mutant,omit_include,reference,2.0,1_structurally_invalid
m-omit_include-a09fc3abff,migliore2005_ca1_soma,mutant,omit_include,reference,4.0,1_structurally_invalid
m-duplicate_conductance-f1055b2803,migliore2005_ca1_soma,mutant,duplicate_conductance,reference,0.5,5_non_equivalent
m-duplicate_conductance-f1055b2803,migliore2005_ca1_soma,mutant,duplicate_conductance,reference,1.0,5_non_equivalent
m-duplicate_conductance-f1055b2803,migliore2005_ca1_soma,mutant,duplicate_conductance,reference,2.0,5_non_equivalent
m-duplicate_conductance-f1055b2803,migliore2005_ca1_soma,mutant,duplicate_conductance,reference,4.0,5_non_equivalent
m-wrong_compatible_component-0638e400a0,migliore2005_ca1_soma,mutant,wrong_compatible_component,reference,0.5,3_numerically_unstable
m-wrong_compatible_component-0638e400a0,migliore2005_ca1_soma,mutant,wrong_compatible_component,reference,1.0,3_numerically_unstable
m-wrong_compatible_component-0638e400a0,migliore2005_ca1_soma,mutant,wrong_compatible_component,reference,2.0,3_numerically_unstable
m-wrong_compatible_component-0638e400a0,migliore2005_ca1_soma,mutant,wrong_compatible_component,reference,4.0,3_numerically_unstable
migliore2005_ca1_soma__unit_conversion__000,migliore2005_ca1_soma,valid_transform,unit_conversion,unit_conversion,0.5,4_equivalent_within_tested_domain
migliore2005_ca1_soma__unit_conversion__000,migliore2005_ca1_soma,valid_transform,unit_conversion,unit_conversion,1.0,4_equivalent_within_tested_domain
migliore2005_ca1_soma__unit_conversion__000,migliore2005_ca1_soma,valid_transform,unit_conversion,unit_conversion,2.0,4_equivalent_within_tested_domain
migliore2005_ca1_soma__unit_conversion__000,migliore2005_ca1_soma,valid_transform,unit_conversion,unit_conversion,4.0,4_equivalent_within_tested_domain
migliore2005_ca1_soma__xml_formatting__000,migliore2005_ca1_soma,no_change_control,xml_formatting,formatting,0.5,4_equivalent_within_tested_domain
migliore2005_ca1_soma__xml_formatting__000,migliore2005_ca1_soma,no_change_control,xml_formatting,formatting,1.0,4_equivalent_within_tested_domain
migliore2005_ca1_soma__xml_formatting__000,migliore2005_ca1_soma,no_change_control,xml_formatting,formatting,2.0,4_equivalent_within_tested_domain
migliore2005_ca1_soma__xml_formatting__000,migliore2005_ca1_soma,no_change_control,xml_formatting,formatting,4.0,4_equivalent_within_tested_domain
migliore2005_ca1_soma__add_comments__000,migliore2005_ca1_soma,no_change_control,add_comments,formatting,0.5,4_equivalent_within_tested_domain
migliore2005_ca1_soma__add_comments__000,migliore2005_ca1_soma,no_change_control,add_comments,formatting,1.0,4_equivalent_within_tested_domain
migliore2005_ca1_soma__add_comments__000,migliore2005_ca1_soma,no_change_control,add_comments,formatting,2.0,4_equivalent_within_tested_domain
migliore2005_ca1_soma__add_comments__000,migliore2005_ca1_soma,no_change_control,add_comments,formatting,4.0,4_equivalent_within_tested_domain
migliore2005_ca1_soma__numeric_literal_format__000,migliore2005_ca1_soma,valid_transform,numeric_literal_format,literal_format,0.5,4_equivalent_within_tested_domain
migliore2005_ca1_soma__numeric_literal_format__000,migliore2005_ca1_soma,valid_transform,numeric_literal_format,literal_format,1.0,4_equivalent_within_tested_domain
migliore2005_ca1_soma__numeric_literal_format__000,migliore2005_ca1_soma,valid_transform,numeric_literal_format,literal_format,2.0,4_equivalent_within_tested_domain
migliore2005_ca1_soma__numeric_literal_format__000,migliore2005_ca1_soma,valid_transform,numeric_literal_format,literal_format,4.0,4_equivalent_within_tested_domain
migliore2005_ca1_soma__rename_identifier__000,migliore2005_ca1_soma,valid_transform,rename_identifier,renaming,0.5,4_equivalent_within_tested_domain
migliore2005_ca1_soma__rename_identifier__000,migliore2005_ca1_soma,valid_transform,rename_identifier,renaming,1.0,4_equivalent_within_tested_domain
migliore2005_ca1_soma__rename_identifier__000,migliore2005_ca1_soma,valid_transform,rename_identifier,renaming,2.0,4_equivalent_within_tested_domain
migliore2005_ca1_soma__rename_identifier__000,migliore2005_ca1_soma,valid_transform,rename_identifier,renaming,4.0,4_equivalent_within_tested_domain
migliore2005_ca1_soma__factor_file__000,migliore2005_ca1_soma,valid_transform,factor_file,factoring,0.5,4_equivalent_within_tested_domain
migliore2005_ca1_soma__factor_file__000,migliore2005_ca1_soma,valid_transform,factor_file,factoring,1.0,4_equivalent_within_tested_domain
migliore2005_ca1_soma__factor_file__000,migliore2005_ca1_soma,valid_transform,factor_file,factoring,2.0,4_equivalent_within_tested_domain
migliore2005_ca1_soma__factor_file__000,migliore2005_ca1_soma,valid_transform,factor_file,factoring,4.0,4_equivalent_within_tested_domain
migliore2005_ca1_soma__reorder_independent__000,migliore2005_ca1_soma,valid_transform,reorder_independent,reordering,0.5,4_equivalent_within_tested_domain
migliore2005_ca1_soma__reorder_independent__000,migliore2005_ca1_soma,valid_transform,reorder_independent,reordering,1.0,4_equivalent_within_tested_domain
migliore2005_ca1_soma__reorder_independent__000,migliore2005_ca1_soma,valid_transform,reorder_independent,reordering,2.0,4_equivalent_within_tested_domain
migliore2005_ca1_soma__reorder_independent__000,migliore2005_ca1_soma,valid_transform,reorder_independent,reordering,4.0,4_equivalent_within_tested_domain
migliore2005_ca1_soma__explicit_default__000,migliore2005_ca1_soma,valid_transform,explicit_default,explicit_default,0.5,4_equivalent_within_tested_domain
migliore2005_ca1_soma__explicit_default__000,migliore2005_ca1_soma,valid_transform,explicit_default,explicit_default,1.0,4_equivalent_within_tested_domain
migliore2005_ca1_soma__explicit_default__000,migliore2005_ca1_soma,valid_transform,explicit_default,explicit_default,2.0,4_equivalent_within_tested_domain
migliore2005_ca1_soma__explicit_default__000,migliore2005_ca1_soma,valid_transform,explicit_default,explicit_default,4.0,4_equivalent_within_tested_domain
