model_id,variant_id,kind,family,analysis_family,stratum,operator,severity,params,edits,exec_overrides,tree_sha256,parent_tree_sha256
acnet2_pyr_soma,m-scale_conductance-44150b501c,mutant,biophysical,maximal_conductance,primary_semantic,scale_conductance,mild,"{""changes"": [{""attribute"": ""condDensity"", ""locator"": ""/neuroml[@id='pyr_4_sym_soma']/cell[@id='pyr_soma_m_in_b_in']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='LeakConductance_pyr_all']"", ""new"": ""0.11360408 mS_per_cm2"", ""old"": ""0.1420051 mS_per_cm2""}], ""element"": ""channelDensity"", ""element_id"": ""LeakConductance_pyr_all"", ""factor"": 0.8, ""generator_seed"": 20260917}","[{""file"": ""LEMSexamples/morphologies/pyr_soma_m_in_b_in.cell.nml"", ""locator"": ""/neuroml[@id='pyr_4_sym_soma']/cell[@id='pyr_soma_m_in_b_in']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='LeakConductance_pyr_all']"", ""attribute"": ""condDensity"", ""old"": ""0.1420051 mS_per_cm2"", ""new"": ""0.11360408 mS_per_cm2"", ""action"": ""set"", ""note"": ""scale_conductance""}]",{},389cbe69655ceb4f361f827ebe3ed360315f3a3e934262d7881662c48af2d166,fdc7cdac65cc1078e37790b571d668c9f3f40a411c84d60645cac37785d4b377
acnet2_pyr_soma,m-scale_conductance-15a5694767,mutant,biophysical,maximal_conductance,primary_semantic,scale_conductance,mild,"{""changes"": [{""attribute"": ""condDensity"", ""locator"": ""/neuroml[@id='pyr_4_sym_soma']/cell[@id='pyr_soma_m_in_b_in']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Na_pyr_soma_group']"", ""new"": ""96.0 mS_per_cm2"", ""old"": ""120.0 mS_per_cm2""}], ""element"": ""channelDensity"", ""element_id"": ""Na_pyr_soma_group"", ""factor"": 0.8, ""generator_seed"": 20260917}","[{""file"": ""LEMSexamples/morphologies/pyr_soma_m_in_b_in.cell.nml"", ""locator"": ""/neuroml[@id='pyr_4_sym_soma']/cell[@id='pyr_soma_m_in_b_in']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Na_pyr_soma_group']"", ""attribute"": ""condDensity"", ""old"": ""120.0 mS_per_cm2"", ""new"": ""96.0 mS_per_cm2"", ""action"": ""set"", ""note"": ""scale_conductance""}]",{},0e808f35985622aca4760697c6b369c58069023cb6f7bade01f198b02797b494,fdc7cdac65cc1078e37790b571d668c9f3f40a411c84d60645cac37785d4b377
acnet2_pyr_soma,m-scale_conductance-2ed5496dc2,mutant,biophysical,maximal_conductance,primary_semantic,scale_conductance,strong,"{""changes"": [{""attribute"": ""condDensity"", ""locator"": ""/neuroml[@id='pyr_4_sym_soma']/cell[@id='pyr_soma_m_in_b_in']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Ca_pyr_soma_group']"", ""new"": ""5.0 mS_per_cm2"", ""old"": ""10.0 mS_per_cm2""}], ""element"": ""channelDensity"", ""element_id"": ""Ca_pyr_soma_group"", ""factor"": 0.5, ""generator_seed"": 20260917}","[{""file"": ""LEMSexamples/morphologies/pyr_soma_m_in_b_in.cell.nml"", ""locator"": ""/neuroml[@id='pyr_4_sym_soma']/cell[@id='pyr_soma_m_in_b_in']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Ca_pyr_soma_group']"", ""attribute"": ""condDensity"", ""old"": ""10.0 mS_per_cm2"", ""new"": ""5.0 mS_per_cm2"", ""action"": ""set"", ""note"": ""scale_conductance""}]",{},77dfa5eb630bab0639f2c993c31d015476eaff315e61bd5b67678ad159f69892,fdc7cdac65cc1078e37790b571d668c9f3f40a411c84d60645cac37785d4b377
acnet2_pyr_soma,m-scale_conductance-2dc7e425d7,mutant,biophysical,maximal_conductance,primary_semantic,scale_conductance,strong,"{""changes"": [{""attribute"": ""condDensity"", ""locator"": ""/neuroml[@id='pyr_4_sym_soma']/cell[@id='pyr_soma_m_in_b_in']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Ca_pyr_soma_group']"", ""new"": ""20.0 mS_per_cm2"", ""old"": ""10.0 mS_per_cm2""}], ""element"": ""channelDensity"", ""element_id"": ""Ca_pyr_soma_group"", ""factor"": 2.0, ""generator_seed"": 20260917}","[{""file"": ""LEMSexamples/morphologies/pyr_soma_m_in_b_in.cell.nml"", ""locator"": ""/neuroml[@id='pyr_4_sym_soma']/cell[@id='pyr_soma_m_in_b_in']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Ca_pyr_soma_group']"", ""attribute"": ""condDensity"", ""old"": ""10.0 mS_per_cm2"", ""new"": ""20.0 mS_per_cm2"", ""action"": ""set"", ""note"": ""scale_conductance""}]",{},135e5457f9742082ba8c9583e8bec202a1999a86f5108b834545c363a5b79637,fdc7cdac65cc1078e37790b571d668c9f3f40a411c84d60645cac37785d4b377
acnet2_pyr_soma,m-shift_reversal-3400b10721,mutant,biophysical,reversal_potential,primary_semantic,shift_reversal,mild,"{""changes"": [{""attribute"": ""erev"", ""locator"": ""/neuroml[@id='pyr_4_sym_soma']/cell[@id='pyr_soma_m_in_b_in']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Kahp_pyr_soma_group']"", ""new"": ""-70.0 mV"", ""old"": ""-75.0 mV""}], ""element"": ""channelDensity"", ""element_id"": ""Kahp_pyr_soma_group"", ""generator_seed"": 20260917, ""shift_mV"": 5.0}","[{""file"": ""LEMSexamples/morphologies/pyr_soma_m_in_b_in.cell.nml"", ""locator"": ""/neuroml[@id='pyr_4_sym_soma']/cell[@id='pyr_soma_m_in_b_in']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Kahp_pyr_soma_group']"", ""attribute"": ""erev"", ""old"": ""-75.0 mV"", ""new"": ""-70.0 mV"", ""action"": ""set"", ""note"": ""shift_reversal""}]",{},2f5ca8d4c0e6fabc4e117d435384b2e58d2f8804332591efe2795043db4859fa,fdc7cdac65cc1078e37790b571d668c9f3f40a411c84d60645cac37785d4b377
acnet2_pyr_soma,m-shift_reversal-2c628fb0f6,mutant,biophysical,reversal_potential,primary_semantic,shift_reversal,mild,"{""changes"": [{""attribute"": ""erev"", ""locator"": ""/neuroml[@id='pyr_4_sym_soma']/cell[@id='pyr_soma_m_in_b_in']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='LeakConductance_pyr_all']"", ""new"": ""-61.0 mV"", ""old"": ""-66.0 mV""}], ""element"": ""channelDensity"", ""element_id"": ""LeakConductance_pyr_all"", ""generator_seed"": 20260917, ""shift_mV"": 5.0}","[{""file"": ""LEMSexamples/morphologies/pyr_soma_m_in_b_in.cell.nml"", ""locator"": ""/neuroml[@id='pyr_4_sym_soma']/cell[@id='pyr_soma_m_in_b_in']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='LeakConductance_pyr_all']"", ""attribute"": ""erev"", ""old"": ""-66.0 mV"", ""new"": ""-61.0 mV"", ""action"": ""set"", ""note"": ""shift_reversal""}]",{},dd8169a5095bc2096584175c131430114ecf6eb365dc377c06148ed32bf8df70,fdc7cdac65cc1078e37790b571d668c9f3f40a411c84d60645cac37785d4b377
acnet2_pyr_soma,m-shift_reversal-9553007c36,mutant,biophysical,reversal_potential,primary_semantic,shift_reversal,strong,"{""changes"": [{""attribute"": ""erev"", ""locator"": ""/neuroml[@id='pyr_4_sym_soma']/cell[@id='pyr_soma_m_in_b_in']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Ca_pyr_soma_group']"", ""new"": ""90.0 mV"", ""old"": ""80.0 mV""}], ""element"": ""channelDensity"", ""element_id"": ""Ca_pyr_soma_group"", ""generator_seed"": 20260917, ""shift_mV"": 10.0}","[{""file"": ""LEMSexamples/morphologies/pyr_soma_m_in_b_in.cell.nml"", ""locator"": ""/neuroml[@id='pyr_4_sym_soma']/cell[@id='pyr_soma_m_in_b_in']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Ca_pyr_soma_group']"", ""attribute"": ""erev"", ""old"": ""80.0 mV"", ""new"": ""90.0 mV"", ""action"": ""set"", ""note"": ""shift_reversal""}]",{},7219b143ca06e35a95f3ba8662f15be565c4acca744b1f51907f98c3bfe10ba7,fdc7cdac65cc1078e37790b571d668c9f3f40a411c84d60645cac37785d4b377
acnet2_pyr_soma,m-shift_reversal-513c92c08b,mutant,biophysical,reversal_potential,primary_semantic,shift_reversal,strong,"{""changes"": [{""attribute"": ""erev"", ""locator"": ""/neuroml[@id='pyr_4_sym_soma']/cell[@id='pyr_soma_m_in_b_in']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='LeakConductance_pyr_all']"", ""new"": ""-56.0 mV"", ""old"": ""-66.0 mV""}], ""element"": ""channelDensity"", ""element_id"": ""LeakConductance_pyr_all"", ""generator_seed"": 20260917, ""shift_mV"": 10.0}","[{""file"": ""LEMSexamples/morphologies/pyr_soma_m_in_b_in.cell.nml"", ""locator"": ""/neuroml[@id='pyr_4_sym_soma']/cell[@id='pyr_soma_m_in_b_in']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='LeakConductance_pyr_all']"", ""attribute"": ""erev"", ""old"": ""-66.0 mV"", ""new"": ""-56.0 mV"", ""action"": ""set"", ""note"": ""shift_reversal""}]",{},50b9325a0f5691eca8d532ecdd9c2f7c2441c15ef012db8e6a88f55571fc9cea,fdc7cdac65cc1078e37790b571d668c9f3f40a411c84d60645cac37785d4b377
acnet2_pyr_soma,m-scale_capacitance-d750ebfac4,mutant,biophysical,passive_membrane,primary_semantic,scale_capacitance,mild,"{""changes"": [{""attribute"": ""value"", ""locator"": ""/neuroml[@id='pyr_4_sym_soma']/cell[@id='pyr_soma_m_in_b_in']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1]"", ""new"": ""2.272 uF_per_cm2"", ""old"": ""2.84 uF_per_cm2""}], ""element"": ""specificCapacitance"", ""element_id"": null, ""factor"": 0.8, ""generator_seed"": 20260917}","[{""file"": ""LEMSexamples/morphologies/pyr_soma_m_in_b_in.cell.nml"", ""locator"": ""/neuroml[@id='pyr_4_sym_soma']/cell[@id='pyr_soma_m_in_b_in']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1]"", ""attribute"": ""value"", ""old"": ""2.84 uF_per_cm2"", ""new"": ""2.272 uF_per_cm2"", ""action"": ""set"", ""note"": ""scale_capacitance""}]",{},0cf0c95bacdfa9a0af17a9f7a18e31f706c57a18f9f31e0a8d0c700f1be6cfb2,fdc7cdac65cc1078e37790b571d668c9f3f40a411c84d60645cac37785d4b377
acnet2_pyr_soma,m-scale_capacitance-e86da299c1,mutant,biophysical,passive_membrane,primary_semantic,scale_capacitance,strong,"{""changes"": [{""attribute"": ""value"", ""locator"": ""/neuroml[@id='pyr_4_sym_soma']/cell[@id='pyr_soma_m_in_b_in']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1]"", ""new"": ""1.42 uF_per_cm2"", ""old"": ""2.84 uF_per_cm2""}], ""element"": ""specificCapacitance"", ""element_id"": null, ""factor"": 0.5, ""generator_seed"": 20260917}","[{""file"": ""LEMSexamples/morphologies/pyr_soma_m_in_b_in.cell.nml"", ""locator"": ""/neuroml[@id='pyr_4_sym_soma']/cell[@id='pyr_soma_m_in_b_in']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1]"", ""attribute"": ""value"", ""old"": ""2.84 uF_per_cm2"", ""new"": ""1.42 uF_per_cm2"", ""action"": ""set"", ""note"": ""scale_capacitance""}]",{},c864c7504739ba1b81edcbd2b65e8061a1b429a191cc4d102930593bc4490d30,fdc7cdac65cc1078e37790b571d668c9f3f40a411c84d60645cac37785d4b377
acnet2_pyr_soma,m-scale_gate_time_constant-25d2ef79c1,mutant,biophysical,gating_time_constant,primary_semantic,scale_gate_time_constant,mild,"{""changes"": [{""attribute"": ""rate"", ""locator"": ""/neuroml[@id='Ca_pyr']/ionChannel[@id='Ca_pyr']/gate[@id='m']/forwardRate[1]"", ""new"": ""1.28e3per_s"", ""old"": ""1.6e3per_s""}, {""attribute"": ""rate"", ""locator"": ""/neuroml[@id='Ca_pyr']/ionChannel[@id='Ca_pyr']/gate[@id='m']/reverseRate[1]"", ""new"": ""8e1per_s"", ""old"": ""1e2per_s""}], ""channel"": ""Ca_pyr"", ""factor"": 0.8, ""gate"": ""m"", ""generator_seed"": 20260917, ""mechanism"": ""rate_parameters""}","[{""file"": ""LEMSexamples/morphologies/Ca_pyr.channel.nml"", ""locator"": ""/neuroml[@id='Ca_pyr']/ionChannel[@id='Ca_pyr']/gate[@id='m']/forwardRate[1]"", ""attribute"": ""rate"", ""old"": ""1.6e3per_s"", ""new"": ""1.28e3per_s"", ""action"": ""set"", ""note"": ""scale_gate_time_constant""}, {""file"": ""LEMSexamples/morphologies/Ca_pyr.channel.nml"", ""locator"": ""/neuroml[@id='Ca_pyr']/ionChannel[@id='Ca_pyr']/gate[@id='m']/reverseRate[1]"", ""attribute"": ""rate"", ""old"": ""1e2per_s"", ""new"": ""8e1per_s"", ""action"": ""set"", ""note"": ""scale_gate_time_constant""}]",{},5c1ba612c5802c0c902a8cbe73cda64480643bf30a214721cd2b5255944c966e,fdc7cdac65cc1078e37790b571d668c9f3f40a411c84d60645cac37785d4b377
acnet2_pyr_soma,m-scale_gate_time_constant-eb0c17da65,mutant,biophysical,gating_time_constant,primary_semantic,scale_gate_time_constant,strong,"{""changes"": [{""attribute"": ""rate"", ""locator"": ""/neuroml[@id='Na_pyr']/ionChannel[@id='Na_pyr']/gate[@id='h']/forwardRate[1]"", ""new"": ""6.4e1per_s"", ""old"": ""1.28e2per_s""}, {""attribute"": ""rate"", ""locator"": ""/neuroml[@id='Na_pyr']/ionChannel[@id='Na_pyr']/gate[@id='h']/reverseRate[1]"", ""new"": ""2e3per_s"", ""old"": ""4e3per_s""}], ""channel"": ""Na_pyr"", ""factor"": 0.5, ""gate"": ""h"", ""generator_seed"": 20260917, ""mechanism"": ""rate_parameters""}","[{""file"": ""LEMSexamples/morphologies/Na_pyr.channel.nml"", ""locator"": ""/neuroml[@id='Na_pyr']/ionChannel[@id='Na_pyr']/gate[@id='h']/forwardRate[1]"", ""attribute"": ""rate"", ""old"": ""1.28e2per_s"", ""new"": ""6.4e1per_s"", ""action"": ""set"", ""note"": ""scale_gate_time_constant""}, {""file"": ""LEMSexamples/morphologies/Na_pyr.channel.nml"", ""locator"": ""/neuroml[@id='Na_pyr']/ionChannel[@id='Na_pyr']/gate[@id='h']/reverseRate[1]"", ""attribute"": ""rate"", ""old"": ""4e3per_s"", ""new"": ""2e3per_s"", ""action"": ""set"", ""note"": ""scale_gate_time_constant""}]",{},4b7357eb152da57fcc1d2d423e58456c93801738354109121e793d5f8fa5cf82,fdc7cdac65cc1078e37790b571d668c9f3f40a411c84d60645cac37785d4b377
acnet2_pyr_soma,m-shift_gate_midpoint-e68b2bd3be,mutant,kinetics,gating_voltage_dependence,primary_semantic,shift_gate_midpoint,mild,"{""changes"": [{""attribute"": ""midpoint"", ""locator"": ""/neuroml[@id='Ca_pyr']/ionChannel[@id='Ca_pyr']/gate[@id='m']/forwardRate[1]"", ""new"": ""1e-2V"", ""old"": ""5e-03V""}, {""attribute"": ""midpoint"", ""locator"": ""/neuroml[@id='Ca_pyr']/ionChannel[@id='Ca_pyr']/gate[@id='m']/reverseRate[1]"", ""new"": ""-3.9e-3V"", ""old"": ""-8.9e-3V""}], ""channel"": ""Ca_pyr"", ""delta_mV"": 5.0, ""gate"": ""m"", ""generator_seed"": 20260917, ""mechanism"": ""rates""}","[{""file"": ""LEMSexamples/morphologies/Ca_pyr.channel.nml"", ""locator"": ""/neuroml[@id='Ca_pyr']/ionChannel[@id='Ca_pyr']/gate[@id='m']/forwardRate[1]"", ""attribute"": ""midpoint"", ""old"": ""5e-03V"", ""new"": ""1e-2V"", ""action"": ""set"", ""note"": ""shift_gate_midpoint""}, {""file"": ""LEMSexamples/morphologies/Ca_pyr.channel.nml"", ""locator"": ""/neuroml[@id='Ca_pyr']/ionChannel[@id='Ca_pyr']/gate[@id='m']/reverseRate[1]"", ""attribute"": ""midpoint"", ""old"": ""-8.9e-3V"", ""new"": ""-3.9e-3V"", ""action"": ""set"", ""note"": ""shift_gate_midpoint""}]",{},1f50b07b48d4b07392c7d0642723f12ee40bd6e78d0c0f1a4186af19be2e1f50,fdc7cdac65cc1078e37790b571d668c9f3f40a411c84d60645cac37785d4b377
acnet2_pyr_soma,m-shift_gate_midpoint-3c7134e6ec,mutant,kinetics,gating_voltage_dependence,primary_semantic,shift_gate_midpoint,strong,"{""changes"": [{""attribute"": ""midpoint"", ""locator"": ""/neuroml[@id='Na_pyr']/ionChannel[@id='Na_pyr']/gate[@id='h']/forwardRate[1]"", ""new"": ""-3.3e-2V"", ""old"": ""-4.3e-2V""}, {""attribute"": ""midpoint"", ""locator"": ""/neuroml[@id='Na_pyr']/ionChannel[@id='Na_pyr']/gate[@id='h']/reverseRate[1]"", ""new"": ""-1e-2V"", ""old"": ""-2e-2V""}], ""channel"": ""Na_pyr"", ""delta_mV"": 10.0, ""gate"": ""h"", ""generator_seed"": 20260917, ""mechanism"": ""rates""}","[{""file"": ""LEMSexamples/morphologies/Na_pyr.channel.nml"", ""locator"": ""/neuroml[@id='Na_pyr']/ionChannel[@id='Na_pyr']/gate[@id='h']/forwardRate[1]"", ""attribute"": ""midpoint"", ""old"": ""-4.3e-2V"", ""new"": ""-3.3e-2V"", ""action"": ""set"", ""note"": ""shift_gate_midpoint""}, {""file"": ""LEMSexamples/morphologies/Na_pyr.channel.nml"", ""locator"": ""/neuroml[@id='Na_pyr']/ionChannel[@id='Na_pyr']/gate[@id='h']/reverseRate[1]"", ""attribute"": ""midpoint"", ""old"": ""-2e-2V"", ""new"": ""-1e-2V"", ""action"": ""set"", ""note"": ""shift_gate_midpoint""}]",{},e0eeb60587e1ee5c8654fa33876b87495b2d42458369b382cb3e4aa5d6a626ef,fdc7cdac65cc1078e37790b571d668c9f3f40a411c84d60645cac37785d4b377
acnet2_pyr_soma,m-scale_gate_slope-d122bda225,mutant,kinetics,gating_voltage_dependence,primary_semantic,scale_gate_slope,mild,"{""changes"": [{""attribute"": ""scale"", ""locator"": ""/neuroml[@id='Ca_pyr']/ionChannel[@id='Ca_pyr']/gate[@id='m']/forwardRate[1]"", ""new"": ""0.0173625V"", ""old"": ""0.01389V""}, {""attribute"": ""scale"", ""locator"": ""/neuroml[@id='Ca_pyr']/ionChannel[@id='Ca_pyr']/gate[@id='m']/reverseRate[1]"", ""new"": ""-0.00625V"", ""old"": ""-0.005V""}], ""channel"": ""Ca_pyr"", ""factor"": 1.25, ""gate"": ""m"", ""generator_seed"": 20260917, ""mechanism"": ""rates""}","[{""file"": ""LEMSexamples/morphologies/Ca_pyr.channel.nml"", ""locator"": ""/neuroml[@id='Ca_pyr']/ionChannel[@id='Ca_pyr']/gate[@id='m']/forwardRate[1]"", ""attribute"": ""scale"", ""old"": ""0.01389V"", ""new"": ""0.0173625V"", ""action"": ""set"", ""note"": ""scale_gate_slope""}, {""file"": ""LEMSexamples/morphologies/Ca_pyr.channel.nml"", ""locator"": ""/neuroml[@id='Ca_pyr']/ionChannel[@id='Ca_pyr']/gate[@id='m']/reverseRate[1]"", ""attribute"": ""scale"", ""old"": ""-0.005V"", ""new"": ""-0.00625V"", ""action"": ""set"", ""note"": ""scale_gate_slope""}]",{},111eb573ae59583bd786ad71d5242d316520b8540280aa1e30652aeda3280229,fdc7cdac65cc1078e37790b571d668c9f3f40a411c84d60645cac37785d4b377
acnet2_pyr_soma,m-shift_forward_rate_midpoint-26075274d4,mutant,kinetics,gating_voltage_dependence,primary_semantic,shift_forward_rate_midpoint,mild,"{""changes"": [{""attribute"": ""midpoint"", ""locator"": ""/neuroml[@id='Kdr_pyr']/ionChannel[@id='Kdr_pyr']/gate[@id='n']/forwardRate[1]"", ""new"": ""-1.99e-2V"", ""old"": ""-2.49e-2V""}], ""channel"": ""Kdr_pyr"", ""delta_mV"": 5.0, ""gate"": ""n"", ""generator_seed"": 20260917, ""mechanism"": ""forward_rate""}","[{""file"": ""LEMSexamples/morphologies/Kdr_pyr.channel.nml"", ""locator"": ""/neuroml[@id='Kdr_pyr']/ionChannel[@id='Kdr_pyr']/gate[@id='n']/forwardRate[1]"", ""attribute"": ""midpoint"", ""old"": ""-2.49e-2V"", ""new"": ""-1.99e-2V"", ""action"": ""set"", ""note"": ""shift_forward_rate_midpoint""}]",{},d63b4c16546daf83244c064ecf444581157ef271778c3a8cf176f99faf4890bf,fdc7cdac65cc1078e37790b571d668c9f3f40a411c84d60645cac37785d4b377
acnet2_pyr_soma,m-increase_dt-22bc5325eb,mutant,numerical,numerical_robustness,numerical_robustness,increase_dt,strong,"{""changes"": [{""attribute"": ""step"", ""locator"": ""/Lems[1]/Component[@id='sim1']"", ""new"": ""0.01ms"", ""old"": ""0.0025ms""}], ""factor"": 4, ""generator_seed"": 20260917}","[{""file"": ""LEMSexamples/morphologies/LEMS_m_in_b_in.xml"", ""locator"": ""/Lems[1]/Component[@id='sim1']"", ""attribute"": ""step"", ""old"": ""0.0025ms"", ""new"": ""0.01ms"", ""action"": ""set"", ""note"": ""increase_dt""}]","{""dt_factor"": 4}",87ca7beee8e6ec990881528639f26ab2739d6d2fb09480f7ed65d3d186c151b1,fdc7cdac65cc1078e37790b571d668c9f3f40a411c84d60645cac37785d4b377
acnet2_pyr_soma,m-solver_config-83b0ebd45b,mutant,numerical,numerical_robustness,numerical_robustness,solver_config,not_applicable,"{""generator_seed"": 20260917, ""mechanism"": ""insert_meta"", ""method"": ""eulertree""}","[{""file"": ""LEMSexamples/morphologies/LEMS_m_in_b_in.xml"", ""locator"": ""/Lems[1]/Component[@id='sim1']/Meta[1]"", ""attribute"": null, ""old"": null, ""new"": ""<Meta xmlns=\""http://www.neuroml.org/lems/0.7.2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" for=\""jlems\"" method=\""eulertree\""/>"", ""action"": ""insert"", ""note"": ""solver_config""}]","{""integrator_method"": ""eulertree""}",f2d3edcecdacd2ac7d327980c55890bb0720cb35462264751e7c457507ec60bd,fdc7cdac65cc1078e37790b571d668c9f3f40a411c84d60645cac37785d4b377
acnet2_pyr_soma,m-recording_resolution-a5f502f6d0,mutant,numerical,numerical_robustness,numerical_robustness,recording_resolution,not_applicable,"{""generator_seed"": 20260917, ""sample_every_ms"": 0.05}",[],"{""sample_every_ms"": 0.05}",fdc7cdac65cc1078e37790b571d668c9f3f40a411c84d60645cac37785d4b377,fdc7cdac65cc1078e37790b571d668c9f3f40a411c84d60645cac37785d4b377
acnet2_pyr_soma,m-wrong_channel-749374c5d2,mutant,reference,mechanism_composition,primary_semantic,wrong_channel,not_applicable,"{""changes"": [{""attribute"": ""ionChannel"", ""locator"": ""/neuroml[@id='pyr_4_sym_soma']/cell[@id='pyr_soma_m_in_b_in']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Na_pyr_soma_group']"", ""new"": ""LeakConductance_pyr"", ""old"": ""Na_pyr""}], ""element_id"": ""Na_pyr_soma_group"", ""generator_seed"": 20260917, ""new_species"": ""non_specific"", ""old_species"": ""na""}","[{""file"": ""LEMSexamples/morphologies/pyr_soma_m_in_b_in.cell.nml"", ""locator"": ""/neuroml[@id='pyr_4_sym_soma']/cell[@id='pyr_soma_m_in_b_in']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Na_pyr_soma_group']"", ""attribute"": ""ionChannel"", ""old"": ""Na_pyr"", ""new"": ""LeakConductance_pyr"", ""action"": ""set"", ""note"": ""wrong_channel""}]",{},d55b0987ceefc02bfb61d579a1af8dd4d0fc5e233963f6935425d8237684f682,fdc7cdac65cc1078e37790b571d668c9f3f40a411c84d60645cac37785d4b377
acnet2_pyr_soma,m-omit_include-b072277531,mutant,reference,mechanism_composition,primary_semantic,omit_include,not_applicable,"{""generator_seed"": 20260917, ""href"": ""Ca_conc.nml"", ""removed"": ""<include xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" href=\""Ca_conc.nml\""/>""}","[{""file"": ""LEMSexamples/morphologies/pyr_soma_m_in_b_in.cell.nml"", ""locator"": ""/neuroml[@id='pyr_4_sym_soma']/include[1]"", ""attribute"": null, ""old"": ""<include xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" href=\""Ca_conc.nml\""/>"", ""new"": null, ""action"": ""remove"", ""note"": ""omit_include""}]",{},4cfe61739bf3c7faf8f020518a25161e11419da63f8bf182c03d2d8c2be8c77f,fdc7cdac65cc1078e37790b571d668c9f3f40a411c84d60645cac37785d4b377
acnet2_pyr_soma,m-duplicate_conductance-bdd4b1d9e1,mutant,reference,mechanism_composition,primary_semantic,duplicate_conductance,not_applicable,"{""generator_seed"": 20260917, ""new_id"": ""Kdr_pyr_soma_group_dup"", ""source_id"": ""Kdr_pyr_soma_group""}","[{""file"": ""LEMSexamples/morphologies/pyr_soma_m_in_b_in.cell.nml"", ""locator"": ""/neuroml[@id='pyr_4_sym_soma']/cell[@id='pyr_soma_m_in_b_in']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Kdr_pyr_soma_group_dup']"", ""attribute"": null, ""old"": null, ""new"": ""<channelDensity xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" condDensity=\""80.0 mS_per_cm2\"" id=\""Kdr_pyr_soma_group_dup\"" ionChannel=\""Kdr_pyr\"" segmentGroup=\""soma_group\"" ion=\""k\"" erev=\""-75.0 mV\""/>"", ""action"": ""insert"", ""note"": ""duplicate_conductance""}]",{},7343d60d390d51d65b243285b7e009da13a5ef7d068923db5319cdb2b6fb06a2,fdc7cdac65cc1078e37790b571d668c9f3f40a411c84d60645cac37785d4b377
acnet2_pyr_soma,m-wrong_compatible_component-a38cf2a7ad,mutant,reference,mechanism_composition,primary_semantic,wrong_compatible_component,not_applicable,"{""changes"": [{""attribute"": ""ionChannel"", ""locator"": ""/neuroml[@id='pyr_4_sym_soma']/cell[@id='pyr_soma_m_in_b_in']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Kdr_pyr_soma_group']"", ""new"": ""Kahp_pyr"", ""old"": ""Kdr_pyr""}], ""element_id"": ""Kdr_pyr_soma_group"", ""generator_seed"": 20260917, ""new_species"": ""k"", ""old_species"": ""k""}","[{""file"": ""LEMSexamples/morphologies/pyr_soma_m_in_b_in.cell.nml"", ""locator"": ""/neuroml[@id='pyr_4_sym_soma']/cell[@id='pyr_soma_m_in_b_in']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Kdr_pyr_soma_group']"", ""attribute"": ""ionChannel"", ""old"": ""Kdr_pyr"", ""new"": ""Kahp_pyr"", ""action"": ""set"", ""note"": ""wrong_compatible_component""}]",{},cc87a61a1f31fb3518b7f2f66cc80666a291243586e9d2fb866f0d82a6c39e99,fdc7cdac65cc1078e37790b571d668c9f3f40a411c84d60645cac37785d4b377
