variant_id,model_id,family,operator,params_json,edits_json,exec_overrides_json,description,generator_seed
m-scale_capacitance-8945c94953,pospischil2008_fs,biophysical,scale_capacitance,"{""changes"":[{""attribute"":""value"",""locator"":""/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1]"",""new"":""0.8 uF_per_cm2"",""old"":""1.0 uF_per_cm2""}],""element"":""specificCapacitance"",""element_id"":null,""factor"":0.8}","[{""action"":""set"",""attribute"":""value"",""file"":""NeuroML2/cells/FS/FS.cell.nml"",""locator"":""/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1]"",""new"":""0.8 uF_per_cm2"",""note"":""scale_capacitance"",""old"":""1.0 uF_per_cm2""}]",{},"scale_capacitance at NeuroML2/cells/FS/FS.cell.nml:/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1] {""element"": ""specificCapacitance"", ""element_id"": null, ""factor"": 0.8} value: '1.0 uF_per_cm2' -> '0.8 uF_per_cm2'",20260917
m-scale_capacitance-5a8359e4e8,pospischil2008_fs,biophysical,scale_capacitance,"{""changes"":[{""attribute"":""value"",""locator"":""/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1]"",""new"":""0.5 uF_per_cm2"",""old"":""1.0 uF_per_cm2""}],""element"":""specificCapacitance"",""element_id"":null,""factor"":0.5}","[{""action"":""set"",""attribute"":""value"",""file"":""NeuroML2/cells/FS/FS.cell.nml"",""locator"":""/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1]"",""new"":""0.5 uF_per_cm2"",""note"":""scale_capacitance"",""old"":""1.0 uF_per_cm2""}]",{},"scale_capacitance at NeuroML2/cells/FS/FS.cell.nml:/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1] {""element"": ""specificCapacitance"", ""element_id"": null, ""factor"": 0.5} value: '1.0 uF_per_cm2' -> '0.5 uF_per_cm2'",20260917
m-scale_gate_time_constant-dda33c4c51,pospischil2008_fs,biophysical,scale_gate_time_constant,"{""channel"":""Kd"",""factor"":0.8,""gate"":""n"",""mechanism"":""q10_insert""}","[{""action"":""insert"",""attribute"":null,""file"":""NeuroML2/channels/Kd/Kd.channel.nml"",""locator"":""/neuroml[@id='Kd']/ionChannel[@id='Kd']/gate[@id='n']/q10Settings[1]"",""new"":""<q10Settings xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" type=\""q10Fixed\"" fixedQ10=\""0.8\""/>"",""note"":""scale_gate_time_constant"",""old"":null}]",{},"scale_gate_time_constant at NeuroML2/channels/Kd/Kd.channel.nml:/neuroml[@id='Kd']/ionChannel[@id='Kd']/gate[@id='n'] {""channel"": ""Kd"", ""factor"": 0.8, ""gate"": ""n"", ""mechanism"": ""q10_insert""} ",20260917
m-scale_gate_time_constant-2e28d01edd,pospischil2008_fs,biophysical,scale_gate_time_constant,"{""channel"":""Na"",""factor"":2.0,""gate"":""h"",""mechanism"":""q10_insert""}","[{""action"":""insert"",""attribute"":null,""file"":""NeuroML2/channels/Na/Na.channel.nml"",""locator"":""/neuroml[@id='Na']/ionChannel[@id='Na']/gate[@id='h']/q10Settings[1]"",""new"":""<q10Settings xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" type=\""q10Fixed\"" fixedQ10=\""2\""/>"",""note"":""scale_gate_time_constant"",""old"":null}]",{},"scale_gate_time_constant at NeuroML2/channels/Na/Na.channel.nml:/neuroml[@id='Na']/ionChannel[@id='Na']/gate[@id='h'] {""channel"": ""Na"", ""factor"": 2.0, ""gate"": ""h"", ""mechanism"": ""q10_insert""} ",20260917
m-increase_dt-2391bb7a93,pospischil2008_fs,numerical,increase_dt,"{""changes"":[{""attribute"":""step"",""locator"":""/Lems[1]/Component[@id='sim1']"",""new"":""0.004ms"",""old"":""0.001ms""}],""factor"":4}","[{""action"":""set"",""attribute"":""step"",""file"":""NeuroML2/cells/FS/LEMS_FS.xml"",""locator"":""/Lems[1]/Component[@id='sim1']"",""new"":""0.004ms"",""note"":""increase_dt"",""old"":""0.001ms""}]","{""dt_factor"":4}","increase_dt at NeuroML2/cells/FS/LEMS_FS.xml:/Lems[1]/Component[@id='sim1'] {""factor"": 4} step: '0.001ms' -> '0.004ms'",20260917
m-solver_config-e5acbde8a1,pospischil2008_fs,numerical,solver_config,"{""mechanism"":""insert_meta"",""method"":""eulertree""}","[{""action"":""insert"",""attribute"":null,""file"":""NeuroML2/cells/FS/LEMS_FS.xml"",""locator"":""/Lems[1]/Component[@id='sim1']/Meta[1]"",""new"":""<Meta xmlns=\""http://www.neuroml.org/lems/0.7.2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" for=\""jlems\"" method=\""eulertree\""/>"",""note"":""solver_config"",""old"":null}]","{""integrator_method"":""eulertree""}","solver_config at NeuroML2/cells/FS/LEMS_FS.xml:/Lems[1]/Component[@id='sim1'] {""mechanism"": ""insert_meta"", ""method"": ""eulertree""} ",20260917
m-recording_resolution-7e264d815f,pospischil2008_fs,numerical,recording_resolution,"{""sample_every_ms"":0.05}",[],"{""sample_every_ms"":0.05}","recording_resolution at exec:exec_overrides.sample_every_ms {""sample_every_ms"": 0.05} ",20260917
m-wrong_channel-9899c39ee8,pospischil2008_fs,reference,wrong_channel,"{""changes"":[{""attribute"":""ionChannel"",""locator"":""/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Kd_all']"",""new"":""Na"",""old"":""Kd""}],""element_id"":""Kd_all"",""new_species"":""na"",""old_species"":""k""}","[{""action"":""set"",""attribute"":""ionChannel"",""file"":""NeuroML2/cells/FS/FS.cell.nml"",""locator"":""/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Kd_all']"",""new"":""Na"",""note"":""wrong_channel"",""old"":""Kd""}]",{},"wrong_channel at NeuroML2/cells/FS/FS.cell.nml:/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Kd_all'] {""element_id"": ""Kd_all"", ""new_species"": ""na"", ""old_species"": ""k""} ionChannel: 'Kd' -> 'Na'",20260917
m-omit_include-658ec2d5f5,pospischil2008_fs,reference,omit_include,"{""href"":""../../channels/Kd/Kd.channel.nml"",""removed"":""<include xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" href=\""../../channels/Kd/Kd.channel.nml\""/>""}","[{""action"":""remove"",""attribute"":null,""file"":""NeuroML2/cells/FS/FS.cell.nml"",""locator"":""/neuroml[@id='FS']/include[1]"",""new"":null,""note"":""omit_include"",""old"":""<include xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" href=\""../../channels/Kd/Kd.channel.nml\""/>""}]",{},"omit_include at NeuroML2/cells/FS/FS.cell.nml:/neuroml[@id='FS']/include[1] {""href"": ""../../channels/Kd/Kd.channel.nml"", ""removed"": ""<include xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" href=\""../../channels/Kd/Kd.channel.nml\""/>""} ",20260917
m-duplicate_conductance-328cf062a2,pospischil2008_fs,reference,duplicate_conductance,"{""new_id"":""Na_all_dup"",""source_id"":""Na_all""}","[{""action"":""insert"",""attribute"":null,""file"":""NeuroML2/cells/FS/FS.cell.nml"",""locator"":""/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Na_all_dup']"",""new"":""<channelDensity xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" condDensity=\""50.0 mS_per_cm2\"" id=\""Na_all_dup\"" ionChannel=\""Na\"" ion=\""na\"" erev=\""50.0 mV\""/>"",""note"":""duplicate_conductance"",""old"":null}]",{},"duplicate_conductance at NeuroML2/cells/FS/FS.cell.nml:/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Na_all'] {""new_id"": ""Na_all_dup"", ""source_id"": ""Na_all""} ",20260917
m-wrong_compatible_component-d7c10346bc,pospischil2008_fs,reference,wrong_compatible_component,"{""changes"":[{""attribute"":""ionChannel"",""locator"":""/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Kd_all']"",""new"":""IM"",""old"":""Kd""}],""element_id"":""Kd_all"",""new_species"":""k"",""old_species"":""k""}","[{""action"":""set"",""attribute"":""ionChannel"",""file"":""NeuroML2/cells/FS/FS.cell.nml"",""locator"":""/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Kd_all']"",""new"":""IM"",""note"":""wrong_compatible_component"",""old"":""Kd""}]",{},"wrong_compatible_component at NeuroML2/cells/FS/FS.cell.nml:/neuroml[@id='FS']/cell[@id='FS']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Kd_all'] {""element_id"": ""Kd_all"", ""new_species"": ""k"", ""old_species"": ""k""} ionChannel: 'Kd' -> 'IM'",20260917
